date,username,to,replies,retweets,favorites,text,geo,mentions,hashtags,id,permalink
2015-09-29 00:30:26,JustinTrudeau,,0,59,27,"Lorsqu'il était min. de l'Env. Thomas Mulcair a défrayé la manchette pour son inaction sur les chang. climatiques: http://lpc.ca/ao80",,,,648656043455737856,https://twitter.com/JustinTrudeau/status/648656043455737856
2015-09-29 00:29:13,JustinTrudeau,,12,239,161,"FACT: Harper withdrew from Kyoto, repealed the Environmental Assessment Act, and harmed our global reputation. #MunkDebate",,,#MunkDebate,648655736495570944,https://twitter.com/JustinTrudeau/status/648655736495570944
2015-09-29 00:28:56,JustinTrudeau,,1,62,26,"FAIT: Harper s'est retiré de Kyoto, a abrogé la Loi sur les évaluations environnementales et a endommagé notre réputation. #MunkDebate",,,#MunkDebate,648655665825759232,https://twitter.com/JustinTrudeau/status/648655665825759232
2015-09-29 00:25:25,JustinTrudeau,,4,169,97,"FACT: Progress on environment Harper takes credit for ""is the result of provincial action."" - Financial Post April 13 #MunkDebate",,,#MunkDebate,648654780257206272,https://twitter.com/JustinTrudeau/status/648654780257206272
2015-09-29 00:25:11,JustinTrudeau,,3,55,33,"FAIT: le progrès dont Harper se vante ""est le résultat d'actions des provinces"" -Financial Post, avril 2013 #MunkDebate",,,#MunkDebate,648654722090598400,https://twitter.com/JustinTrudeau/status/648654722090598400
2015-09-29 00:23:47,JustinTrudeau,,6,148,81,"FACT: Harper's inaction on climate change means we'll miss emissions reduction targets by 20% in 2020 and over 30% by 2030. #MunkDebate",,,#MunkDebate,648654368728875008,https://twitter.com/JustinTrudeau/status/648654368728875008
2015-09-29 00:23:28,JustinTrudeau,,2,56,26,"FAIT: l'inaction de Harper sur les chang. climatiques = nou raterons nos cibles par 20% d'ici 2020 et par + de 30% d'ici 2030. #MunkDebate",,,#MunkDebate,648654288772857856,https://twitter.com/JustinTrudeau/status/648654288772857856
2015-09-29 00:22:53,JustinTrudeau,,7,154,99,"You can't build a strong economy without a sustainable environment. @JustinTrudeau is focused on both. #MunkDebatehttps://amp.twimg.com/v/762c5576-5e69-4022-9b5b-96391098bd85 …",,@JustinTrudeau,#MunkDebatehttps,648654141976276992,https://twitter.com/JustinTrudeau/status/648654141976276992
2015-09-29 00:22:32,JustinTrudeau,,1,63,28,"Une économie forte et un environnement durable vont de pair. @JustinTrudeau se concentrera sur les 2! #MunkDebatehttps://amp.twimg.com/v/547254c2-82f5-4e44-a4e2-2003bcfb0f06 …",,@JustinTrudeau,#MunkDebatehttps,648654053564547072,https://twitter.com/JustinTrudeau/status/648654053564547072
2015-09-29 00:21:54,JustinTrudeau,,15,219,115,". @JustinTrudeau has a plan to work with the provinces to reduce carbon emissions. RT to show your support #MunkDebatepic.twitter.com/ueazHZN430",,@JustinTrudeau,#MunkDebatepic,648653892511793152,https://twitter.com/JustinTrudeau/status/648653892511793152
2015-09-29 00:21:17,JustinTrudeau,,4,68,31,"RT svp: @JustinTrudeau a un plan pour travailler avec les provinces pour réduire les émissions de GES. #MunkDebatepic.twitter.com/AiHTkBQiit",,@JustinTrudeau,#MunkDebatepic,648653740812161024,https://twitter.com/JustinTrudeau/status/648653740812161024
2015-09-29 00:19:26,JustinTrudeau,,13,148,92,"Liberals believe support for Israel should never be a wedge issue, despite Harper's efforts to turn it into one. #MunkDebate",,,#MunkDebate,648653274208464897,https://twitter.com/JustinTrudeau/status/648653274208464897
2015-09-29 00:19:08,JustinTrudeau,,1,58,34,"Les libéraux croient que le soutien à Israël ne doit pas être un enjeu de division, malgré les efforts de Harper dans ce sens. #MunkDebate",,,#MunkDebate,648653198090235904,https://twitter.com/JustinTrudeau/status/648653198090235904
