date,username,to,replies,retweets,favorites,text,geo,mentions,hashtags,id,permalink
2018-02-28 19:10:15,theresa_may,,446,603,1602,"On the final day of LGBT+ history month it's important to remember that LGBT+ history is all our history. LGBT+ success is everyone's success. And LGBT+ rights are human rights. #LGBTHM18pic.twitter.com/CN54SQIwOL",,,#LGBTHM18pic,968926339276341248,https://twitter.com/theresa_may/status/968926339276341248
2018-02-26 17:48:10,theresa_may,,518,283,820,"It's often older people or those on low incomes who are stuck on rip-off energy tariffs. Today we've set out a plan to force energy companies to change their ways. Our price cap will cut bills for millions of families - another step we are taking to help people make ends meet.pic.twitter.com/muiJdx9ifz",,,,968180906618998785,https://twitter.com/theresa_may/status/968180906618998785
2018-02-26 13:43:48,theresa_may,,274,351,990,"It's absolutely right that we support our brave troops. That's why we've just launched the 24/7 @DefenceHQ Military Mental Health Helpline on 0800 323 4444 so those in our armed forces and their families will always have somewhere to turn to when they need support.pic.twitter.com/rcUOyHUV7t",,@DefenceHQ,,968119407833681921,https://twitter.com/theresa_may/status/968119407833681921
2018-02-24 20:01:14,theresa_may,,603,1217,4247,"Matt sent this to me and it's in my office @10DowningStreet. It exemplifies how great he is at taking major political events and seeing the humour in them. It’s always good for politicians to laugh at ourselves and he helps us to do that. Congratulations for 30 years @Telegraph.pic.twitter.com/bt012RibEi",,@10DowningStreet @Telegraph,,967489616386412545,https://twitter.com/theresa_may/status/967489616386412545
2018-02-23 21:24:35,theresa_may,bicgreen,86,66,229,"Thanks to the hard work of @bicgreen, more people will be benefiting from learning new skills whilst also helping the environment. A great initiative supported by @victoriaprentis.https://twitter.com/bicgreen/status/966418551614488576 …",,@bicgreen @victoriaprentis,,967148206533603328,https://twitter.com/theresa_may/status/967148206533603328
2018-02-23 17:57:36,theresa_may,,249,270,754,"I'm so pleased that @Geoffrey4CovNW's Organ Donation Bill has passed its second reading - #MaxsLaw is a vital change that could save lives. #OrganDonationpic.twitter.com/CAhOH4uzmT",,@Geoffrey4CovNW,#MaxsLaw #OrganDonationpic,967096115186274305,https://twitter.com/theresa_may/status/967096115186274305
2018-02-22 13:35:05,theresa_may,,221,809,2863,"It was lovely to spend time with @TessaJowell and her family, talking with @Jeremy_Hunt about working with @CR_UK to provide a £45 million boost to brain tumour research to tackle a disease where survival remains woefully low. She truly is an inspiration to us all.pic.twitter.com/ys2nkKmn0M",,@TessaJowell @Jeremy_Hunt @CR_UK,,966667665552171010,https://twitter.com/theresa_may/status/966667665552171010
2018-02-21 20:59:53,theresa_may,,582,1148,1682,"Tonight the Labour Party voted against cutting stamp duty for first-time buyers. Sign up to back our plan to put people before politics: http://www.conservatives.com/backourplan pic.twitter.com/pKc4MiWkeu",,,,966417214424436736,https://twitter.com/theresa_may/status/966417214424436736
2018-02-19 20:41:35,theresa_may,,231,180,864,"Always nice to meet activists from Calder Valley Conservatives - no matter their age - although maybe some of them aren’t quite old enough to go door-knocking just yet.pic.twitter.com/AaGXqt2Tnq",,,,965687831371943936,https://twitter.com/theresa_may/status/965687831371943936
2018-02-17 14:36:49,theresa_may,BBCSport,147,208,1209,"Just landed back in the UK to the news @TheYarnold has won gold - congratulations on a fantastic achievement.https://twitter.com/bbcsport/status/964854378560671744 …",,@TheYarnold,,964871261867343873,https://twitter.com/theresa_may/status/964871261867343873
2018-02-16 18:22:35,theresa_may,,83,104,399,". @stgileshospice is a wonderful local charity and provides specialist care and support for those with serious illnesses in the Midlands. A big thank you to them for the work they do and for the support for them from local MP @Mike_Fabricant.",,@stgileshospice @Mike_Fabricant,,964565686734524416,https://twitter.com/theresa_may/status/964565686734524416
2018-02-13 18:31:09,theresa_may,,677,350,973,"I've made it my personal mission to fix our broken housing market - figures today show the number of first-time buyers has reached an 11-year high. We must do more, but initiatives like Help to Buy and cutting stamp duty for many are truly helping more people own their own home.pic.twitter.com/6fL4lEJk7T",,,,963480679890718720,https://twitter.com/theresa_may/status/963480679890718720
2018-02-13 09:44:40,theresa_may,,387,309,882,"This Government is leading the world in making sure that vile terrorist content is stamped out. Technology like this can heavily disrupt the terrorists' actions, prevent their poisonous propaganda and help keep people in the UK safe.pic.twitter.com/hIn1zMsQfN",,,,963348184566325250,https://twitter.com/theresa_may/status/963348184566325250
2018-02-11 09:52:28,theresa_may,,321,226,737,"Really great to join Mike Freer MP and the @Finchleytories team and talk to so many locals about the issues that matter to them.pic.twitter.com/B1mxOWBFYP",,@Finchleytories,,962625372415242240,https://twitter.com/theresa_may/status/962625372415242240
2018-02-09 17:52:03,theresa_may,StLukesHospice,77,81,272,"Well done to all the pupils at @LittleLeighSch and @WinsfordAcademy for supporting @StLukesHospice, who do vital work in @Sandbach's constituency.https://twitter.com/stlukeshospice/status/960502811426467840 …",,@LittleLeighSch @WinsfordAcademy @StLukesHospice @Sandbach,,962021288091926528,https://twitter.com/theresa_may/status/962021288091926528
2018-02-08 12:56:56,theresa_may,,75,163,815,"Nikki is an inspiring young woman and it was wonderful to meet her last year and to record an interview which you can see on @CBBC at 4pm today.pic.twitter.com/KGK3PxLHLh",,@CBBC,,961584632432128000,https://twitter.com/theresa_may/status/961584632432128000
2018-02-08 11:23:22,theresa_may,,340,885,1964,"We're cracking down on unscrupulous puppy breeders to further raise the bar on animal welfare standards - and we need your help to find evidence so we can ban third-party puppy sales: https://www.gov.uk/government/news/third-party-puppy-sales-michael-gove-launches-call-for-evidence-on-ban …pic.twitter.com/3ck0kEdnFn",,,,961561086926491648,https://twitter.com/theresa_may/status/961561086926491648
2018-02-06 18:39:44,theresa_may,,159,119,529,"Wonderful to meet so many talented and passionate young people in Manchester – all of them working to help improve their communities. #Vote100pic.twitter.com/X1PywWt2ux",,,#Vote100pic,960946124931633152,https://twitter.com/theresa_may/status/960946124931633152
2018-02-06 17:14:45,theresa_may,,122,202,485,"Being an MP is the best job in the world, and just like my colleagues here, I want more women to get elected to Parliament. #Vote100pic.twitter.com/Gsp46rwX86",,,#Vote100pic,960924738444038144,https://twitter.com/theresa_may/status/960924738444038144
2018-02-06 16:16:11,theresa_may,,363,495,1410,"I want to see more women entering Parliament. I would say to any woman that does, be yourself, don't feel you've got to judge yourself by male stereotype, be yourself and believe what you're doing - because you can make a real difference to other people's lives. #Vote100pic.twitter.com/pW68WtCwPm",,,#Vote100pic,960910001031311360,https://twitter.com/theresa_may/status/960910001031311360
2018-02-06 12:01:02,theresa_may,,240,641,1901,"What better way to start today's #Vote100 celebrations than by gathering with all the talented female MPs in Parliament. More must be done, but I'm proud that there are over 200 female MPs - our democracy is stronger as a result.pic.twitter.com/Gy7Y6AJVup",,,#Vote100,960845788187447296,https://twitter.com/theresa_may/status/960845788187447296
2018-02-05 13:15:51,theresa_may,,1117,525,1522,"Debate is a key British tradition but threats and abuse have no place in society. We all have a role to play to make sure the intimidation we have witnessed over the weekend is not commonplace. Tomorrow I'll outline my vision for a more tolerant and respectful United Kingdom.pic.twitter.com/xGe1ny1MTN",,,,960502229223530497,https://twitter.com/theresa_may/status/960502229223530497
2018-02-02 16:41:01,theresa_may,amessd_southend,75,72,214,". @amessd_southend is right to be a proud supporter of the excellent @MusicManProject, based in his constituency. A wonderful music education service specifically for children and adults with learning difficulties.https://twitter.com/amessd_southend/status/955427546644041728 …",,@amessd_southend @MusicManProject,,959466699656454145,https://twitter.com/theresa_may/status/959466699656454145
2018-02-01 13:29:13,theresa_may,,682,485,1314,"Too many people with mental ill health still face appalling injustices and stigma every day. Tackling those injustices is a priority for me. Let's work together to break the silence around mental health. #TimetoTalkpic.twitter.com/zM8svV1bkf",,,#TimetoTalkpic,959056044155686913,https://twitter.com/theresa_may/status/959056044155686913
2018-02-01 09:47:52,theresa_may,,424,272,728,"I made it my personal mission to help build the homes people need, so everyone can afford a safe, decent place to live - that's why today we've announced the first wave of funding from the £5 billion Housing Infrastructure Fund.pic.twitter.com/Oy2KOip4cm",,,,959000338492743680,https://twitter.com/theresa_may/status/959000338492743680
2018-01-31 18:21:41,theresa_may,,256,319,1022,"There are huge trade opportunities in China that we want to help British businesses take advantage of. That is why I’ve taken 50 businesses with me, representing all corners of the UK and sectors in which the UK excels. #PMinChinapic.twitter.com/bqtXJ6Sjjn",,,#PMinChinapic,958767254040170497,https://twitter.com/theresa_may/status/958767254040170497
2018-01-31 17:31:32,theresa_may,,94,159,524,"My thanks go to Premier Li for the warm welcome I received in Beijing. I am pleased we agreed to intensify the Golden Era of UK-China relations, working together to tackle global and regional security challenges and build sustainable economies of the future. #PMinChina pic.twitter.com/X2KX9LFEeC",,,#PMinChina,958754633412939777,https://twitter.com/theresa_may/status/958754633412939777
2018-01-31 16:56:51,theresa_may,,162,108,561,"Philip and I really enjoyed visiting the Yellow Crane Tower to watch some traditional Chinese opera. The performers were incredibly talented. #PMinChina pic.twitter.com/SsF5jBBx72",,,#PMinChina,958745906802765826,https://twitter.com/theresa_may/status/958745906802765826
2018-01-31 16:15:07,theresa_may,,77,76,331,"It was a pleasure to meet local experts on the banks of the Yangtze River, hearing about Wuhan’s efforts to reduce pollution in the river and in the city’s lakes, including from micro plastic pollution. #PMinChina pic.twitter.com/HxYQb8Yk9X",,,#PMinChina,958735402407473153,https://twitter.com/theresa_may/status/958735402407473153
2018-01-31 15:36:23,theresa_may,,71,102,334,"I was delighted to visit Wuhan to celebrate the close educational ties between the UK and China. The agreements we signed will enable more young people than ever to share ideas about our two great nations. https://www.gov.uk/government/news/pm-to-set-out-ambitious-new-approach-to-uk-china-education … #PMinChina pic.twitter.com/9wqwxXayVu",,,#PMinChina,958725657080496129,https://twitter.com/theresa_may/status/958725657080496129
2018-01-29 13:35:42,theresa_may,,487,217,748,"We said we'd ensure 95 per cent of UK premises had access to super fast broadband - and we've delivered. More people are now able to be better connected, with 50,000 new jobs created as a result.pic.twitter.com/dFg9wW3nFr",,,,957970508485746688,https://twitter.com/theresa_may/status/957970508485746688
2018-01-27 09:33:52,theresa_may,,298,392,1199,"On #HolocaustMemorialDay we stand together to honour the lives lost and those who survived. I pledge do everything in my power to ensure we never forget where prejudice and hatred can lead.pic.twitter.com/64LZzrTwGV",,,#HolocaustMemorialDay,957184876708552705,https://twitter.com/theresa_may/status/957184876708552705
2018-01-27 08:10:48,theresa_may,,379,258,612,"There is more to do but today’s news that the number of first-time buyers is at the highest level since 2007 shows our mission to deliver the homes we need, backed by practical policies like our stamp duty cut for first-time buyers, is making good progress.pic.twitter.com/wcJKxPR3xF",,,,957163969634062338,https://twitter.com/theresa_may/status/957163969634062338
2018-01-26 20:33:48,theresa_may,,211,530,1744,"I welcome this decision, which is good news for British industry. Bombardier and its innovative workforce play a vital role in the Northern Ireland economy.http://www.bbc.co.uk/news/uk-northern-ireland-42825916 …",,,,956988563543019521,https://twitter.com/theresa_may/status/956988563543019521
2018-01-26 16:28:35,theresa_may,,620,383,1129,"Official statistics published today show that our economy is continuing to grow - by almost 17% since 2010. A strong economy is essential to be able to fund our schools, hospitals and other precious public services.pic.twitter.com/2Unwzk1kYY",,,,956926855914905600,https://twitter.com/theresa_may/status/956926855914905600
2018-01-26 15:23:10,theresa_may,,86,126,466,". @HorseBackUK do amazing work in @AndrewBowieMP’s constituency - using horsemanship to help veterans and those injured serving in the armed forces, to whom we owe a huge debt of gratitude.pic.twitter.com/Sz0VPLaZ1b",,@HorseBackUK @AndrewBowieMP,,956910389391962113,https://twitter.com/theresa_may/status/956910389391962113
2018-01-25 09:00:45,theresa_may,,324,201,544,"Tech companies need to take their responsibilities to society seriously. That’s why today at #Davos18, in front of the world’s leading business men and women, I will set out how together we can shape the standards, norms and rules of how we behave in the digital world. #WEF18pic.twitter.com/PMgXWVTNvL",,,#Davos18 #WEF18pic,956451764542365696,https://twitter.com/theresa_may/status/956451764542365696
2018-01-24 19:05:12,theresa_may,,206,168,502,"Today I announced new funding for Manchester following last year’s terror attack, bringing total government support to just over £24m. This includes a new £4.1m commitment for all NHS acute costs and the North West Ambulance Service. https://www.gov.uk/government/news/government-sets-out-24-million-for-greater-manchester-following-2017-terror-attack …pic.twitter.com/kOkgWoRkpT",,,,956241493693517826,https://twitter.com/theresa_may/status/956241493693517826
2018-01-24 17:07:48,theresa_may,,591,409,1265,"Unemployment has fallen again - it's down by over a million since the @Conservatives came to government, meaning more people are getting into work, able to provide for their families and build a better future for themselves and their children.pic.twitter.com/BDlHz17rZi",,@Conservatives,,956211947321679875,https://twitter.com/theresa_may/status/956211947321679875
